date,open,high,low,volume,close
2023-02-27,17591.349609375,17599.75,17421.80078125,209400.0,17465.80078125
2023-02-28,17428.599609375,17451.599609375,17299.0,246400.0,17392.69921875
2023-03-01,17383.25,17440.44921875,17255.19921875,420900.0,17303.94921875
2023-03-02,17360.099609375,17467.75,17345.25,272900.0,17450.900390625
2023-03-03,17421.5,17445.80078125,17306.0,310700.0,17321.900390625
2023-03-06,17451.25,17644.75,17427.69921875,356200.0,17594.349609375
2023-03-08,17680.349609375,17799.94921875,17671.94921875,362800.0,17711.44921875
2023-03-09,17665.75,17766.5,17602.25,267000.0,17754.400390625
2023-03-10,17772.05078125,17772.349609375,17573.599609375,262400.0,17589.599609375
2023-03-13,17443.80078125,17451.5,17324.349609375,235900.0,17412.900390625
2023-03-14,17421.900390625,17529.900390625,17113.44921875,254900.0,17154.30078125
2023-03-15,17160.55078125,17224.650390625,16987.099609375,290600.0,17043.30078125
2023-03-16,17166.44921875,17211.349609375,16938.900390625,248200.0,16972.150390625
2023-03-17,16994.650390625,17062.44921875,16850.150390625,349800.0,16985.599609375
2023-03-20,17111.80078125,17145.80078125,16958.150390625,408100.0,17100.05078125
2023-03-21,17066.599609375,17066.599609375,16828.349609375,241800.0,16988.400390625
2023-03-22,17060.400390625,17127.69921875,17016.0,246700.0,17107.5
2023-03-23,17177.44921875,17207.25,17107.849609375,0.0,17151.900390625
2023-03-24,17097.400390625,17205.400390625,17045.30078125,219200.0,17076.900390625
2023-03-27,17076.19921875,17109.44921875,16917.349609375,228000.0,16945.05078125
2023-03-28,16984.30078125,17091.0,16918.55078125,218400.0,16985.69921875
2023-03-29,17031.75,17061.75,16913.75,238800.0,16951.69921875
2023-03-31,16977.30078125,17126.150390625,16940.599609375,345900.0,17080.69921875
2023-04-03,17210.349609375,17381.599609375,17204.650390625,263900.0,17359.75
2023-04-05,17427.94921875,17428.05078125,17312.75,230200.0,17398.05078125
2023-04-06,17422.30078125,17570.55078125,17402.69921875,248300.0,17557.05078125
2023-04-10,17533.849609375,17638.69921875,17502.849609375,242700.0,17599.150390625
2023-04-11,17634.900390625,17694.099609375,17597.94921875,254800.0,17624.05078125
2023-04-12,17704.80078125,17748.75,17655.150390625,304300.0,17722.30078125
2023-04-13,17759.55078125,17825.75,17717.25,232800.0,17812.400390625
2023-04-17,17807.30078125,17842.150390625,17729.650390625,285800.0,17828.0
2023-04-18,17863.0,17863.0,17574.05078125,357400.0,17706.849609375
2023-04-19,17766.599609375,17766.599609375,17610.19921875,258900.0,17660.150390625
2023-04-20,17653.349609375,17666.150390625,17579.849609375,281500.0,17618.75
2023-04-21,17638.599609375,17684.44921875,17584.349609375,215100.0,17624.44921875
2023-04-24,17639.75,17663.19921875,17553.94921875,230200.0,17624.05078125
2023-04-25,17707.55078125,17754.5,17612.5,255700.0,17743.400390625
2023-04-26,17761.55078125,17807.44921875,17716.849609375,297400.0,17769.25
2023-04-27,17767.30078125,17827.75,17711.19921875,233000.0,17813.599609375
2023-04-28,17813.099609375,17931.599609375,17797.900390625,241400.0,17915.05078125
2023-05-02,17950.400390625,18089.150390625,17885.30078125,290300.0,18065.0
2023-05-03,18124.80078125,18180.25,18101.75,265200.0,18147.650390625
2023-05-04,18113.80078125,18116.349609375,18042.400390625,226200.0,18089.849609375
2023-05-05,18081.0,18267.44921875,18066.69921875,226600.0,18255.80078125
2023-05-08,18117.30078125,18216.94921875,18055.44921875,239700.0,18069.0
2023-05-09,18120.599609375,18286.94921875,18100.30078125,228400.0,18264.400390625
2023-05-10,18303.400390625,18344.19921875,18229.650390625,245400.0,18265.94921875
2023-05-11,18313.599609375,18326.75,18211.94921875,220500.0,18315.099609375
2023-05-12,18357.80078125,18389.69921875,18270.400390625,248900.0,18297.0
2023-05-15,18273.75,18342.75,18194.55078125,241700.0,18314.80078125
2023-05-16,18339.30078125,18458.900390625,18287.900390625,216100.0,18398.849609375
2023-05-17,18432.349609375,18432.349609375,18264.349609375,219500.0,18286.5
2023-05-18,18300.44921875,18309.0,18115.349609375,229900.0,18181.75
2023-05-19,18287.5,18297.19921875,18104.849609375,272100.0,18129.94921875
2023-05-22,18186.150390625,18218.099609375,18060.400390625,260900.0,18203.400390625
2023-05-23,18201.099609375,18335.25,18178.849609375,262600.0,18314.400390625
2023-05-24,18362.900390625,18419.75,18324.19921875,270400.0,18348.0
2023-05-25,18294.80078125,18392.599609375,18262.94921875,232600.0,18285.400390625
2023-05-26,18268.900390625,18338.099609375,18202.400390625,235900.0,18321.150390625
2023-05-29,18368.349609375,18508.55078125,18333.150390625,198700.0,18499.349609375
2023-05-30,18619.150390625,18641.19921875,18581.25,265300.0,18598.650390625
2023-05-31,18606.650390625,18662.44921875,18575.5,234400.0,18633.849609375
2023-06-01,18594.19921875,18603.900390625,18483.849609375,696500.0,18534.400390625
2023-06-02,18579.400390625,18580.30078125,18464.55078125,265600.0,18487.75
2023-06-05,18550.849609375,18573.69921875,18478.400390625,270900.0,18534.099609375
2023-06-06,18612.0,18640.150390625,18582.80078125,256100.0,18593.849609375
2023-06-07,18600.80078125,18622.75,18531.599609375,220800.0,18599.0
2023-06-08,18665.599609375,18738.94921875,18636.0,260100.0,18726.400390625
2023-06-09,18725.349609375,18777.900390625,18615.599609375,286500.0,18634.55078125
2023-06-12,18655.900390625,18676.650390625,18555.400390625,221800.0,18563.400390625
2023-06-13,18595.05078125,18633.599609375,18559.75,179500.0,18601.5
2023-06-14,18631.80078125,18728.900390625,18631.80078125,233200.0,18716.150390625
2023-06-15,18744.599609375,18769.69921875,18690.0,261400.0,18755.900390625
2023-06-16,18774.44921875,18794.099609375,18669.05078125,263000.0,18688.099609375
2023-06-19,18723.30078125,18864.69921875,18710.5,272800.0,18826.0
2023-06-20,18873.30078125,18881.44921875,18719.150390625,219800.0,18755.44921875
2023-06-21,18752.349609375,18839.69921875,18660.650390625,211600.0,18816.69921875
2023-06-22,18849.400390625,18875.900390625,18794.849609375,217500.0,18856.849609375
2023-06-23,18853.599609375,18886.599609375,18759.5,252700.0,18771.25
2023-06-26,18741.849609375,18756.400390625,18647.099609375,210600.0,18665.5
2023-06-27,18682.349609375,18722.05078125,18646.69921875,171300.0,18691.19921875
2023-06-28,18748.55078125,18829.25,18714.25,222500.0,18817.400390625
2023-06-30,18908.150390625,19011.25,18861.349609375,398800.0,18972.099609375
2023-07-03,19076.849609375,19201.69921875,19024.599609375,247900.0,19189.05078125
2023-07-04,19246.5,19345.099609375,19234.400390625,226100.0,19322.55078125
2023-07-05,19406.599609375,19434.150390625,19300.0,226900.0,19389.0
2023-07-06,19405.94921875,19421.599609375,19339.599609375,224400.0,19398.5
2023-07-07,19385.69921875,19512.19921875,19373.0,268300.0,19497.30078125
2023-07-10,19422.80078125,19523.599609375,19303.599609375,237100.0,19331.80078125
2023-07-11,19400.349609375,19435.849609375,19327.099609375,268200.0,19355.900390625
2023-07-12,19427.099609375,19515.099609375,19406.44921875,251300.0,19439.400390625
2023-07-13,19497.44921875,19507.69921875,19361.75,327900.0,19384.30078125
2023-07-14,19495.19921875,19567.0,19385.80078125,310400.0,19413.75
2023-07-17,19493.44921875,19595.349609375,19433.5,291200.0,19564.5
2023-07-18,19612.150390625,19731.849609375,19562.94921875,268700.0,19711.44921875
2023-07-19,19787.5,19819.44921875,19690.19921875,286400.0,19749.25
2023-07-20,19802.94921875,19851.69921875,19727.44921875,259700.0,19833.150390625
2023-07-21,19831.69921875,19991.849609375,19758.400390625,274700.0,19979.150390625
2023-07-24,19800.44921875,19887.400390625,19700.0,312500.0,19745.0
2023-07-25,19748.44921875,19782.75,19658.30078125,265600.0,19672.349609375
2023-07-26,19729.349609375,19729.349609375,19615.94921875,369700.0,19680.599609375
2023-07-27,19733.349609375,19825.599609375,19716.69921875,244700.0,19778.30078125
2023-07-28,19850.900390625,19867.55078125,19603.55078125,334900.0,19659.900390625
2023-07-31,19659.75,19695.900390625,19563.099609375,258700.0,19646.05078125
2023-08-01,19666.349609375,19772.75,19597.599609375,295100.0,19753.80078125
2023-08-02,19784.0,19795.599609375,19704.599609375,298000.0,19733.55078125
2023-08-03,19655.400390625,19678.25,19423.55078125,290700.0,19526.55078125
2023-08-04,19463.75,19537.650390625,19296.44921875,315700.0,19381.650390625
2023-08-07,19462.80078125,19538.849609375,19436.44921875,280800.0,19517.0
2023-08-08,19576.849609375,19620.44921875,19524.80078125,216600.0,19597.30078125
2023-08-09,19627.19921875,19634.400390625,19533.099609375,260300.0,19570.849609375
2023-08-10,19578.80078125,19645.5,19467.5,266500.0,19632.55078125
2023-08-11,19605.55078125,19623.599609375,19495.400390625,312200.0,19543.099609375
2023-08-14,19554.25,19557.75,19412.75,235500.0,19428.30078125
2023-08-16,19383.94921875,19465.849609375,19257.900390625,243900.0,19434.55078125
2023-08-17,19369.0,19482.75,19317.19921875,0.0,19465.0
2023-08-18,19450.55078125,19461.55078125,19326.25,268700.0,19365.25
2023-08-21,19301.75,19373.80078125,19253.599609375,256100.0,19310.150390625
2023-08-22,19320.650390625,19425.94921875,19296.30078125,262600.0,19393.599609375
2023-08-23,19417.099609375,19443.5,19381.30078125,208700.0,19396.44921875
2023-08-24,19439.19921875,19472.05078125,19366.599609375,225200.0,19444.0
2023-08-25,19535.150390625,19584.44921875,19369.0,268300.0,19386.69921875
2023-08-28,19297.400390625,19339.55078125,19229.69921875,466500.0,19265.80078125
2023-08-29,19298.349609375,19366.849609375,19249.69921875,248200.0,19306.05078125
2023-08-30,19374.849609375,19377.900390625,19309.099609375,307400.0,19342.650390625
2023-08-31,19433.44921875,19452.80078125,19334.75,233000.0,19347.44921875
2023-09-01,19375.55078125,19388.19921875,19223.650390625,562600.0,19253.80078125
2023-09-04,19258.150390625,19458.55078125,19255.69921875,333000.0,19435.30078125
2023-09-05,19525.05078125,19545.150390625,19432.849609375,296800.0,19528.80078125
2023-09-06,19564.650390625,19587.05078125,19525.75,256800.0,19574.900390625
2023-09-07,19581.19921875,19636.44921875,19491.5,287600.0,19611.05078125
2023-09-08,19598.650390625,19737.0,19550.05078125,304900.0,19727.05078125
2023-09-11,19774.80078125,19867.150390625,19727.05078125,288100.0,19819.94921875
2023-09-12,19890.0,20008.150390625,19865.349609375,248800.0,19996.349609375
2023-09-13,20110.150390625,20110.349609375,19914.650390625,328100.0,19993.19921875
2023-09-14,19989.5,20096.900390625,19944.099609375,251400.0,20070.0
2023-09-15,20127.94921875,20167.650390625,20043.44921875,275100.0,20103.099609375
2023-09-18,20156.44921875,20222.44921875,20129.69921875,438200.0,20192.349609375
2023-09-20,20155.94921875,20195.349609375,20115.69921875,264900.0,20133.30078125
2023-09-21,19980.75,20050.650390625,19878.849609375,378100.0,19901.400390625
2023-09-22,19840.55078125,19848.75,19709.94921875,275100.0,19742.349609375
2023-09-25,19744.849609375,19798.650390625,19657.5,246400.0,19674.25
2023-09-26,19678.19921875,19734.150390625,19601.55078125,188400.0,19674.55078125
2023-09-27,19682.80078125,19699.349609375,19637.44921875,204900.0,19664.69921875
2023-09-28,19637.05078125,19730.69921875,19554.0,203600.0,19716.44921875
2023-09-29,19761.80078125,19766.650390625,19492.099609375,352800.0,19523.55078125
2023-10-03,19581.19921875,19726.25,19551.05078125,243500.0,19638.30078125
2023-10-04,19622.400390625,19623.19921875,19479.650390625,221700.0,19528.75
2023-10-05,19446.30078125,19457.80078125,19333.599609375,277100.0,19436.099609375
2023-10-06,19521.849609375,19576.94921875,19487.30078125,234900.0,19545.75
2023-10-09,19621.19921875,19675.75,19589.400390625,159100.0,19653.5
2023-10-10,19539.44921875,19588.94921875,19480.5,165100.0,19512.349609375
2023-10-11,19565.599609375,19717.80078125,19565.44921875,216600.0,19689.849609375
2023-10-12,19767.0,19839.19921875,19756.94921875,213700.0,19811.349609375
2023-10-13,19822.69921875,19843.30078125,19772.650390625,217900.0,19794.0
2023-10-16,19654.55078125,19805.400390625,19635.30078125,255000.0,19751.05078125
2023-10-17,19737.25,19781.30078125,19691.849609375,181000.0,19731.75
2023-10-18,19843.19921875,19849.75,19775.650390625,185800.0,19811.5
2023-10-19,19820.44921875,19840.94921875,19659.94921875,198900.0,19671.099609375
2023-10-20,19545.19921875,19681.80078125,19512.349609375,230300.0,19624.69921875
2023-10-23,19542.150390625,19593.80078125,19518.69921875,198300.0,19542.650390625
2023-10-25,19521.599609375,19556.849609375,19257.849609375,176000.0,19281.75
2023-10-26,19286.44921875,19347.30078125,19074.150390625,225300.0,19122.150390625
2023-10-27,19027.25,19041.69921875,18837.849609375,300400.0,18857.25
2023-10-30,18928.75,19076.150390625,18926.650390625,205200.0,19047.25
2023-10-31,19053.400390625,19158.5,18940.0,180100.0,19140.900390625
2023-11-01,19232.94921875,19233.69921875,19056.44921875,206000.0,19079.599609375
2023-11-02,19064.05078125,19096.05078125,18973.69921875,194100.0,18989.150390625
2023-11-03,19120.0,19175.25,19064.150390625,245600.0,19133.25
2023-11-06,19241.0,19276.25,19210.900390625,189500.0,19230.599609375
2023-11-07,19345.849609375,19423.0,19309.69921875,180700.0,19411.75
2023-11-08,19404.05078125,19423.5,19329.099609375,198700.0,19406.69921875
2023-11-09,19449.599609375,19464.400390625,19401.5,195000.0,19443.5
2023-11-10,19457.400390625,19463.900390625,19378.349609375,208400.0,19395.30078125
2023-11-13,19351.849609375,19451.30078125,19329.44921875,152200.0,19425.349609375
2023-11-15,19486.75,19494.400390625,19414.75,189300.0,19443.55078125
2023-11-16,19651.400390625,19693.19921875,19579.650390625,291500.0,19675.44921875
2023-11-17,19674.69921875,19875.25,19627.0,282700.0,19765.19921875
2023-11-20,19674.75,19806.0,19667.44921875,236800.0,19731.80078125
2023-11-21,19731.150390625,19756.44921875,19670.5,173800.0,19694.0
2023-11-22,19770.900390625,19829.099609375,19754.05078125,195000.0,19783.400390625
2023-11-23,19784.0,19825.55078125,19703.849609375,184500.0,19811.849609375
2023-11-24,19828.44921875,19875.150390625,19786.75,170000.0,19802.0
2023-11-28,19809.599609375,19832.849609375,19768.849609375,145900.0,19794.69921875
2023-11-29,19844.650390625,19916.849609375,19800.0,229600.0,19889.69921875
2023-11-30,19976.55078125,20104.650390625,19956.30078125,236200.0,20096.599609375
2023-12-01,20108.5,20158.69921875,20015.849609375,486600.0,20133.150390625
2023-12-04,20194.099609375,20291.55078125,20183.69921875,265800.0,20267.900390625
2023-12-05,20601.94921875,20702.650390625,20507.75,381100.0,20686.80078125
2023-12-06,20808.900390625,20864.05078125,20711.150390625,421000.0,20855.099609375
2023-12-07,20950.75,20961.94921875,20852.150390625,359200.0,20937.69921875
2023-12-08,20932.400390625,20941.25,20850.80078125,275000.0,20901.150390625
2023-12-11,20934.099609375,21006.099609375,20862.69921875,292400.0,20969.400390625
2023-12-12,20965.30078125,21026.099609375,20923.69921875,212900.0,20997.099609375
2023-12-13,21018.55078125,21037.900390625,20867.150390625,244900.0,20906.400390625
2023-12-14,20929.75,20950.0,20769.5,260300.0,20926.349609375
2023-12-15,21110.400390625,21210.900390625,21074.44921875,334400.0,21182.69921875
2023-12-18,21287.44921875,21492.30078125,21235.30078125,508800.0,21456.650390625
2023-12-19,21434.80078125,21482.80078125,21365.349609375,249700.0,21418.650390625
2023-12-20,21477.650390625,21505.05078125,21337.75,249800.0,21453.099609375
2023-12-21,21543.5,21593.0,21087.349609375,363900.0,21150.150390625
2023-12-22,21033.94921875,21288.349609375,20976.80078125,277500.0,21255.05078125
2023-12-26,21295.849609375,21390.5,21232.44921875,284700.0,21349.400390625
2023-12-27,21365.19921875,21477.150390625,21329.44921875,219500.0,21441.349609375
2023-12-28,21497.650390625,21675.75,21495.80078125,256500.0,21654.75
2023-12-29,21715.0,21801.44921875,21678.0,393100.0,21778.69921875
2024-01-01,21737.650390625,21770.30078125,21676.900390625,270900.0,21731.400390625
2024-01-02,21727.75,21834.349609375,21680.849609375,154000.0,21741.900390625
2024-01-03,21751.349609375,21755.599609375,21555.650390625,263700.0,21665.80078125
2024-01-04,21661.099609375,21677.0,21500.349609375,311900.0,21517.349609375
2024-01-05,21605.80078125,21685.650390625,21564.55078125,339200.0,21658.599609375
2024-01-08,21705.75,21749.599609375,21629.19921875,309300.0,21710.80078125
2024-01-09,21747.599609375,21763.94921875,21492.900390625,231500.0,21513.0
2024-01-10,21653.599609375,21724.44921875,21517.849609375,228600.0,21544.849609375
2024-01-11,21529.30078125,21641.849609375,21448.650390625,217000.0,21618.69921875
2024-01-12,21688.0,21726.5,21593.75,212500.0,21647.19921875
2024-01-15,21773.55078125,21928.25,21715.150390625,294700.0,21894.55078125
2024-01-16,22053.150390625,22115.55078125,21963.55078125,345500.0,22097.44921875
2024-01-17,22080.5,22124.150390625,21969.80078125,292400.0,22032.30078125
2024-01-18,21647.25,21851.5,21550.44921875,456000.0,21571.94921875
2024-01-19,21414.19921875,21539.400390625,21285.55078125,387300.0,21462.25
2024-01-23,21615.19921875,21670.599609375,21575.0,343100.0,21622.400390625
2024-01-24,21716.69921875,21750.25,21192.599609375,449700.0,21238.80078125
2024-01-25,21185.25,21482.349609375,21137.19921875,407500.0,21453.94921875
2024-01-29,21454.599609375,21459.0,21247.05078125,418100.0,21352.599609375
2024-01-30,21433.099609375,21763.25,21429.599609375,376700.0,21737.599609375
2024-01-31,21775.75,21813.05078125,21501.80078125,375100.0,21522.099609375
2024-02-01,21487.25,21741.349609375,21448.849609375,410600.0,21725.69921875
2024-02-02,21780.650390625,21832.94921875,21658.75,332500.0,21697.44921875
2024-02-05,21812.75,22126.80078125,21805.55078125,442800.0,21853.80078125
2024-02-06,21921.05078125,21964.30078125,21726.94921875,440800.0,21771.69921875
2024-02-07,21825.19921875,21951.400390625,21737.55078125,371000.0,21929.400390625
2024-02-08,22045.05078125,22053.30078125,21860.150390625,346300.0,21930.5
2024-02-09,22009.650390625,22011.05078125,21665.30078125,491100.0,21717.94921875
2024-02-12,21727.0,21804.44921875,21629.900390625,349200.0,21782.5
2024-02-13,21800.80078125,21831.69921875,21574.75,287400.0,21616.05078125
2024-02-14,21664.30078125,21766.80078125,21543.349609375,365800.0,21743.25
2024-02-15,21578.150390625,21870.849609375,21530.19921875,359100.0,21840.05078125
2024-02-16,21906.55078125,21953.849609375,21794.80078125,345400.0,21910.75
2024-02-19,22020.30078125,22068.650390625,21968.94921875,343900.0,22040.69921875
2024-02-20,22103.44921875,22186.650390625,22021.05078125,0.0,22122.25
2024-02-21,22099.19921875,22215.599609375,22045.849609375,295700.0,22196.94921875
2024-02-22,22248.849609375,22249.400390625,21997.94921875,364500.0,22055.05078125
2024-02-23,22081.55078125,22252.5,21875.25,343500.0,22217.44921875
2024-02-26,22290.0,22297.5,22186.099609375,226000.0,22212.69921875
2024-02-27,22169.19921875,22202.150390625,22075.150390625,207800.0,22122.05078125
2024-02-28,22090.19921875,22218.25,22085.650390625,252200.0,22198.349609375
2024-02-29,22214.099609375,22229.150390625,21915.849609375,203000.0,21951.150390625
2024-03-01,21935.19921875,22060.55078125,21860.650390625,360200.0,21982.80078125
2024-03-04,22048.30078125,22353.30078125,22047.75,351500.0,22338.75
2024-03-05,22403.5,22440.900390625,22358.30078125,298800.0,22405.599609375
2024-03-06,22371.25,22416.900390625,22269.150390625,296200.0,22356.30078125
2024-03-07,22327.5,22497.19921875,22224.349609375,312300.0,22474.05078125
2024-03-11,22505.30078125,22525.650390625,22430.0,379900.0,22493.55078125
2024-03-12,22517.5,22526.599609375,22307.25,277900.0,22332.650390625
2024-03-13,22334.44921875,22452.55078125,22256.0,299200.0,22335.69921875
2024-03-14,22432.19921875,22446.75,21905.650390625,493300.0,21997.69921875
2024-03-15,21982.55078125,22204.599609375,21917.5,426700.0,22146.650390625
2024-03-18,22064.849609375,22120.900390625,21931.69921875,661500.0,22023.349609375
2024-03-19,21990.099609375,22123.69921875,21916.55078125,356300.0,22055.69921875
2024-03-20,21946.44921875,21978.30078125,21793.099609375,344200.0,21817.44921875
2024-03-21,21843.900390625,21930.900390625,21710.19921875,312400.0,21839.099609375
2024-03-22,21989.900390625,22080.94921875,21941.30078125,353200.0,22011.94921875
2024-03-26,21932.19921875,22180.69921875,21883.30078125,388700.0,22096.75
2024-03-27,21947.900390625,22073.19921875,21947.55078125,328400.0,22004.69921875
2024-03-28,22053.94921875,22193.599609375,22052.849609375,409100.0,22123.650390625
2024-04-01,22163.599609375,22516.0,22163.599609375,410500.0,22326.900390625
2024-04-02,22455.0,22529.94921875,22427.75,0.0,22462.0
2024-04-03,22458.80078125,22497.599609375,22388.150390625,289500.0,22453.30078125
2024-04-04,22385.69921875,22521.099609375,22346.5,309600.0,22434.650390625
2024-04-05,22592.099609375,22619.0,22303.80078125,401000.0,22514.650390625
2024-04-08,22486.400390625,22537.599609375,22427.599609375,242200.0,22513.69921875
2024-04-09,22578.349609375,22697.30078125,22550.349609375,227600.0,22666.30078125
2024-04-10,22765.099609375,22768.400390625,22612.25,232400.0,22642.75
2024-04-12,22720.25,22775.69921875,22673.69921875,276800.0,22753.80078125
2024-04-15,22677.400390625,22726.44921875,22503.75,357200.0,22519.400390625
2024-04-16,22339.05078125,22427.44921875,22259.55078125,355500.0,22272.5
2024-04-18,22125.30078125,22213.75,22079.44921875,317300.0,22147.900390625
2024-04-19,22212.349609375,22326.5,21961.69921875,456900.0,21995.849609375
2024-04-22,21861.5,22179.55078125,21777.650390625,362500.0,22147.0
2024-04-23,22336.900390625,22375.650390625,22198.150390625,279300.0,22336.400390625
2024-04-24,22447.05078125,22447.55078125,22349.44921875,231500.0,22368.0
2024-04-25,22421.55078125,22476.44921875,22384.0,235900.0,22402.400390625
2024-04-26,22316.900390625,22625.94921875,22305.25,475000.0,22570.349609375
2024-04-29,22620.400390625,22620.400390625,22385.55078125,329900.0,22419.94921875
2024-04-30,22475.55078125,22655.80078125,22441.900390625,292000.0,22643.400390625
2024-05-02,22679.650390625,22783.349609375,22568.400390625,361900.0,22604.849609375
2024-05-03,22567.849609375,22710.5,22567.849609375,445900.0,22648.19921875
2024-05-06,22766.349609375,22794.69921875,22348.05078125,438100.0,22475.849609375
2024-05-07,22561.599609375,22588.80078125,22409.44921875,320300.0,22442.69921875
2024-05-08,22489.75,22499.05078125,22232.05078125,297800.0,22302.5
2024-05-09,22231.19921875,22368.650390625,22185.19921875,277400.0,22302.5
2024-05-10,22224.80078125,22307.75,21932.400390625,331300.0,21957.5
2024-05-13,21990.94921875,22131.30078125,21950.30078125,265800.0,22055.19921875
2024-05-14,22027.94921875,22131.650390625,21821.05078125,278200.0,22104.05078125
2024-05-15,22112.900390625,22270.05078125,22081.25,230200.0,22217.849609375
2024-05-16,22255.599609375,22297.55078125,22151.75,231900.0,22200.55078125
2024-05-17,22319.19921875,22432.25,22054.55078125,368900.0,22403.849609375
2024-05-21,22415.25,22502.150390625,22345.650390625,242700.0,22466.099609375
2024-05-22,22404.55078125,22591.099609375,22404.55078125,347600.0,22529.05078125
2024-05-23,22576.599609375,22629.5,22483.150390625,290300.0,22597.80078125
2024-05-24,22614.099609375,22993.599609375,22577.44921875,369800.0,22967.650390625
2024-05-27,22930.75,23026.400390625,22908.0,261900.0,22957.099609375
2024-05-28,23038.94921875,23110.80078125,22871.19921875,260000.0,22932.44921875
2024-05-29,22977.150390625,22998.55078125,22858.5,217900.0,22888.150390625
2024-05-30,22762.75,22825.5,22685.44921875,269900.0,22704.69921875
2024-05-31,22617.44921875,22705.75,22417.0,373400.0,22488.650390625
2024-06-03,22568.099609375,22653.75,22465.099609375,572100.0,22530.69921875
2024-06-04,23337.900390625,23338.69921875,23062.30078125,569400.0,23263.900390625
2024-06-05,23179.5,23179.5,21281.44921875,1006100.0,21884.5
2024-06-06,22128.349609375,22670.400390625,21791.94921875,638500.0,22620.349609375
2024-06-07,22798.599609375,22910.150390625,22642.599609375,480400.0,22821.400390625
2024-06-10,22821.849609375,23320.19921875,22789.05078125,473600.0,23290.150390625
2024-06-11,23319.150390625,23411.900390625,23227.150390625,304400.0,23259.19921875
2024-06-12,23283.75,23389.44921875,23206.650390625,305200.0,23264.849609375
2024-06-13,23344.44921875,23441.94921875,23295.94921875,295600.0,23322.94921875
2024-06-14,23480.94921875,23481.05078125,23353.900390625,268300.0,23398.900390625
2024-06-18,23464.94921875,23490.400390625,23334.25,223100.0,23465.599609375
2024-06-19,23570.80078125,23579.05078125,23499.69921875,272200.0,23557.900390625
2024-06-20,23629.849609375,23664.0,23412.900390625,328800.0,23516.0
2024-06-21,23586.150390625,23624.0,23442.599609375,280300.0,23567.0
2024-06-24,23661.150390625,23667.099609375,23398.19921875,609900.0,23501.099609375
2024-06-25,23382.30078125,23558.099609375,23350.0,239400.0,23537.849609375
2024-06-26,23577.099609375,23754.150390625,23562.05078125,298100.0,23721.30078125
2024-06-27,23723.099609375,23889.900390625,23670.44921875,287800.0,23868.80078125
2024-06-28,23881.55078125,24087.44921875,23805.400390625,515200.0,24044.5
2024-07-01,24085.900390625,24174.0,23985.80078125,354800.0,24010.599609375
2024-07-02,23992.94921875,24164.0,23992.69921875,0.0,24141.94921875
2024-07-03,24228.75,24236.349609375,24056.400390625,0.0,24123.849609375
2024-07-04,24291.75,24309.150390625,24207.099609375,0.0,24286.5
2024-07-05,24369.94921875,24401.0,24281.0,251200.0,24302.150390625
2024-07-08,24213.349609375,24363.0,24168.849609375,298400.0,24323.849609375
2024-07-09,24329.44921875,24344.599609375,24240.55078125,266300.0,24320.55078125
2024-07-10,24351.0,24443.599609375,24331.900390625,250500.0,24433.19921875
2024-07-11,24459.849609375,24461.05078125,24141.80078125,292300.0,24324.44921875
2024-07-12,24396.55078125,24402.650390625,24193.75,306400.0,24315.94921875
2024-07-15,24387.94921875,24592.19921875,24331.150390625,325800.0,24502.150390625
2024-07-16,24587.599609375,24635.05078125,24522.75,305400.0,24586.69921875
2024-07-18,24615.900390625,24661.25,24587.650390625,283200.0,24613.0
2024-07-19,24543.80078125,24837.75,24504.44921875,350900.0,24800.849609375
2024-07-22,24853.80078125,24854.80078125,24508.150390625,343800.0,24530.900390625
2024-07-23,24445.75,24595.19921875,24362.30078125,324200.0,24509.25
2024-07-24,24568.900390625,24582.55078125,24074.19921875,436400.0,24479.05078125
2024-07-25,24444.94921875,24504.25,24307.25,366600.0,24413.5
2024-07-26,24230.94921875,24426.150390625,24210.80078125,391800.0,24406.099609375
2024-07-29,24423.349609375,24861.150390625,24410.900390625,383800.0,24834.849609375
2024-07-30,24943.30078125,24999.75,24774.599609375,355000.0,24836.099609375
2024-07-31,24839.400390625,24971.75,24798.650390625,385000.0,24857.30078125
2024-08-01,24886.69921875,24984.599609375,24856.5,333600.0,24951.150390625
2024-08-02,25030.94921875,25078.30078125,24956.400390625,431300.0,25010.900390625
2024-08-05,24789.0,24851.900390625,24686.849609375,345000.0,24717.69921875
2024-08-06,24302.849609375,24350.05078125,23893.69921875,487000.0,24055.599609375
2024-08-07,24189.849609375,24382.599609375,23960.400390625,312300.0,23992.55078125
2024-08-08,24289.400390625,24337.69921875,24184.900390625,317600.0,24297.5
2024-08-09,24248.55078125,24340.5,24079.69921875,311900.0,24117.0
2024-08-12,24386.849609375,24419.75,24311.19921875,215100.0,24367.5
2024-08-13,24320.05078125,24472.80078125,24212.099609375,279900.0,24347.0
2024-08-14,24342.349609375,24359.94921875,24116.5,239700.0,24139.0
2024-08-16,24184.400390625,24196.5,24099.69921875,303300.0,24143.75
2024-08-19,24334.849609375,24563.900390625,24204.5,271600.0,24541.150390625
2024-08-20,24636.349609375,24638.80078125,24522.94921875,243600.0,24572.650390625
2024-08-21,24648.900390625,24734.30078125,24607.19921875,238300.0,24698.849609375
2024-08-22,24680.55078125,24787.94921875,24654.5,257100.0,24770.19921875
2024-08-23,24863.400390625,24867.349609375,24784.44921875,220300.0,24811.5
